543,12194,15252
544,2133,3187
545,8972,4174
546,3979,8973
547,12992,4084
548,15901,15060
549,8145,6794
550,10447,8520
551,2833,459
552,4924,6035
553,17047,8560
554,12499,15173
555,6747,14619
556,12450,5427
557,7475,10234
558,6490,13293
559,12130,4126
560,10403,10989
561,18238,2546
562,13906,9043
563,6414,7617
564,3844,2093
565,13964,4832
566,17839,5312
567,8890,1588
568,16227,8352
569,11811,9047
570,5961,802
571,5339,1037
572,13788,10221
573,11112,16911
574,18160,196
575,13548,6480
576,15772,7719
577,3330,2266
578,7944,5597
579,5383,2716
580,14057,8898
581,12085,9407
582,14211,3523
583,11366,936
584,7422,8857
585,11260,15111
586,7793,16754
587,15116,5548
588,13397,4572
589,10434,3497
590,10381,4534
591,12929,4747
592,16555,5689
593,9252,11964
594,16883,216
595,4803,8399
596,14871,6112
597,16207,13246
598,8940,1221
599,11028,2288
600,8079,8798
601,12668,2282
602,9712,15180
603,14209,19014
604,13135,1523
605,15797,7208
606,9068,14542
607,12702,4461
608,6849,1055
609,15458,10706
610,7796,15002
611,6617,3154
612,9835,19286
613,12317,3951
614,16207,1728
615,16391,5839
616,10825,8325
617,12824,14569
618,7826,8898
619,16158,119
620,6552,2198
621,14442,3393
622,7674,9287
623,7692,10274
624,6555,16459
625,11302,16806
626,3815,1902
627,15282,145
628,12734,2465
629,6348,7486
630,7705,3056
631,18102,13339
632,8536,10237
633,10628,3032
634,13843,4838
635,14448,3640
636,16694,11570
637,14998,2947
638,15586,13821
639,14800,2237
640,7419,2880
641,9491,11820
642,4308,1476
643,7139,8879
644,14158,11121
645,18053,6246
646,3962,7124
647,14949,13492
648,11828,16685
649,16308,13651
650,10519,13194
651,1126,3781
652,12425,617
653,15353,14251
654,16155,1160
655,18891,5114
656,11497,15945
657,10292,4761
658,17726,10731
659,7607,14819
660,14263,14981
661,18304,8664
662,16400,176
663,10491,3691
664,11062,10176
665,15520,16718
666,16756,13408
667,14545,7723
668,14924,4564
669,12937,17949
670,6767,14138
671,8056,6808
672,17832,5388
673,11279,1663
674,15698,17005
675,5732,12625
676,17664,7590
677,13813,2538
678,9058,96
679,12960,8350
680,12790,3142
681,4447,6842
682,11190,9383
683,5168,2289
684,7567,1969
685,14592,8465
686,6069,2414
687,11403,4213
688,14320,17477
689,8780,6812
690,10448,18650
691,13120,10965
692,10261,17991
693,6242,11806
694,12986,16061
695,5297,1987
696,8143,2347
697,15657,3157
698,15310,13428
699,12756,12996
700,7018,1387
701,12952,433
702,6603,14892
703,16097,9693
704,14282,8394
705,16767,11453
706,13015,7083
707,10557,795
708,14091,5926
709,17318,10383
710,10803,7641
711,13412,4892
712,1517,8356
713,17510,1689
714,11506,4868
715,14854,4624
716,14647,3829
717,16642,3101
718,6924,14143
719,17561,12799
720,4077,1514
721,16076,7772
722,16388,12015
723,12678,4153
724,5771,5863
725,6954,2211
726,14480,6795
727,18810,1066
728,9821,12738
729,16046,462
730,12835,11744
731,18431,6158
732,15047,14620
733,18132,1219
734,18244,2730
735,15276,16808
736,14295,4228
737,16380,190
738,12728,3985
739,17363,7112
740,14081,3474
741,6800,14941
742,15743,14124
743,10421,9586
744,9283,13279
745,13018,17577
746,14733,2203
747,2405,2592
748,10506,4667
749,3447,438
750,11482,3625
751,10900,8673
752,11125,12589
753,15513,14052
754,7584,11779
755,13128,11333
756,16081,11468
757,17860,3354
758,17470,11575
759,12982,7632
760,3570,1666
761,8899,15393
762,17424,12085
763,12115,10040
764,17637,492
765,6951,17101
766,17509,2939
767,14970,15639
768,10796,15016
769,7436,2198
770,13562,15927
771,9315,11003
772,12065,6136
773,9990,13647
774,14804,1219
775,13232,4674
776,13154,2403
777,4828,1014
778,17788,664
779,16600,12379
780,5679,13594
781,9619,17284
782,12091,4109
783,14986,11724
784,9346,10547
785,15579,3716
786,13260,4917
787,18388,5938
788,12852,14801
789,12882,17569
790,6429,362
791,11086,3718
792,13633,19086
793,15149,17367
794,14465,3667
795,6716,10884
796,9585,2523
797,11629,11096
798,14714,12732
799,6736,14739
800,15733,6716
801,14991,3190
802,14036,1124
803,8534,9697
804,17777,2403
805,12985,1556
806,16697,5482
807,10697,2337
808,10940,3791
809,15402,2608
810,19420,583
811,3731,623
812,5829,7499
813,7859,2016
814,13924,16820
815,8134,18
816,5609,11326
817,9156,149
818,16407,2511
819,12378,3508
820,11079,10978
821,12186,1939
822,9328,9922
823,16296,7328
824,8310,16049
825,16527,12828
826,11443,15105
827,16247,9848
828,12259,15795
829,5162,2187
830,6267,9163
831,7817,9984
832,10711,15093
833,6321,12405
834,2730,5331
835,6959,9780
836,7681,15425
837,14293,16221
838,5870,11468
839,15318,13822
840,11943,3432
841,6855,2743
842,12195,3039
843,10167,11189
844,19213,4473
845,9691,1849
846,14405,16752
847,12577,18121
848,14215,16940
849,16140,7793
850,16319,2506
851,7480,9523
852,12292,7942
853,14179,8842
854,16816,9312
855,14758,5642
856,8974,11956
857,13029,10096
858,19687,4785
859,10098,11873
860,17687,10512
861,11348,11868
862,12415,9275
863,7083,5987
864,14253,6808
865,6101,13817
866,5786,1993
867,17817,9473
868,7155,7259
869,11109,4579
870,6912,9291
871,14109,4774
872,5016,1819
873,8775,17452
874,8896,4695
875,7550,6216
876,18465,4395
877,16120,1857
878,10902,17081
879,15622,7953
880,10034,5736
881,3307,1863
882,4316,8584
883,5871,6971
884,5758,13315
885,15651,10685
886,17613,4830
887,8205,15680
888,6853,187
889,13514,2170
890,6280,2547
891,4883,738
892,9993,12779
893,13748,6404
894,9537,9344
895,10799,16711
896,4617,16291
897,15169,14495
898,15089,7594
899,8665,4565
900,11135,3592
901,19982,1096
902,16405,5344
903,11273,9806
904,10025,15357
905,10206,13693
906,14322,4325
907,13132,6900
908,13270,15341
909,12309,3450
910,11946,12177
911,2239,5373
912,7310,3700
913,5237,1867
914,11667,16543
915,9835,3805
916,12514,15648
917,11098,12317
918,14897,7957
919,13973,9315
920,14545,6965
921,10295,5739
922,5608,8183
923,4680,3289
924,14611,3143
925,9592,600
926,5673,11010
927,7746,1570
928,14125,1359
929,14541,14044
930,10099,12188
931,6309,13668
932,2858,1620
933,5952,7460
934,14701,14511
935,6321,7351
936,11620,18244
937,14801,4600
938,11860,5140
939,12122,3730
940,12530,9466
941,17434,7107
942,8256,10522
943,4402,1632
944,9330,361
945,7656,6430
946,17190,2308
947,12652,17428
948,13811,7144
949,9516,19280
950,11136,16659
951,18086,5266
952,9413,1828
953,12770,11340
954,6914,9432
955,14249,2692
956,9289,3742
957,17487,924
958,9412,13226
959,18654,3179
960,18788,7997
961,15835,406
962,12727,14612
963,2273,7022
964,6341,13351
965,4970,6935
966,5086,732
967,15622,979
968,15860,4684
969,2589,4667
970,9248,11028
971,18799,2774
972,18379,8522
973,17012,7109
974,9505,17905
975,16217,1319
976,6173,14348
977,12102,4261
978,13328,11609
979,17368,9808
980,7609,9546
981,6129,7186
982,19014,2448
983,17535,2685
984,13140,3657
985,5998,12875
986,9823,13540
987,17289,9236
988,17277,12693
989,13268,15403
990,14980,664
991,6499,2603
992,14893,9223
993,6722,1714
994,10023,17871
995,12178,4397
996,8233,5272
997,16019,12300
998,12306,3327
999,13663,12641
1000,17121,1557
1001,9735,19659
1002,5691,13131
1003,6643,1504
1004,15982,5573
1005,8726,11067
1006,4689,10163
1007,13151,9715
1008,5762,12345
1009,17834,3056
1010,3658,1203
1011,3802,6260
1012,13345,15335
1013,441,3317
1014,5834,1045
1015,3979,764
1016,10740,2811
1017,16958,11682
1018,14329,3059
1019,11670,11585
1020,15904,13598
1021,4806,12853
1022,18273,2328
1023,16483,13058
1024,10560,16743
1025,15755,11151
1026,12787,15947
1027,15271,13931
1028,12508,17804
1029,14890,4863
1030,17078,12939
1031,15364,14206
1032,7223,6074
1033,17455,10612
1034,6012,8348
1035,15783,3203
1036,14928,6992
1037,12221,4741
1038,7912,11672
1039,9532,1112
1040,10056,15865
1041,7572,14072
1042,16827,12730
1043,12845,13432
1044,9915,2461
1045,8516,11008
1046,14563,1797
1047,14515,9405
1048,15124,9380
1049,9047,3854
1050,2136,387
1051,6041,3404
1052,11330,8788
1053,4039,379
1054,13530,2349
1055,8187,15272
1056,11003,18235
1057,11513,11615
1058,13043,4512
1059,6658,6081
1060,16264,6347
1061,19300,5546
1062,17784,470
1063,17982,840
1064,10686,15070
1065,11196,16517
1066,12623,1331
1067,14620,3416
1068,11236,7597
1069,6077,420
1070,13565,6326
1071,9839,2167
1072,11648,1752
1073,17688,304
1074,13660,4907
1075,5231,2847
1076,4837,10473
1077,12957,11445
1078,10876,18711
1079,17267,5963
1080,14448,2066
1081,13604,4714
1082,8946,9431
1083,9523,5336
1084,6982,9561
1085,19423,1039
1086,11454,10775
1087,14386,7612
1088,11057,14905
1089,6253,16192
1090,8663,15543
1091,13650,7653
1092,8018,14036
1093,15492,5060
1094,13861,1546
1095,13013,14478
1096,16805,12479
1097,18523,4229
1098,17049,2112
1099,12821,1933
1100,1127,2495
1101,7495,18043
1102,16762,2311
1103,11485,3552
1104,9843,16481
1105,17651,456
1106,18382,8883
1107,5941,12884
1108,18336,6108
1109,13145,7389
1110,5816,12126
1111,10595,16148
1112,1125,3951
1113,6753,9677
1114,11122,8294
1115,16928,4649
1116,9612,3922
1117,19406,155
1118,12131,2799
1119,9972,2156
1120,14139,14626
1121,4014,2995
1122,14626,3330
1123,10133,13639
1124,11354,8819
1125,12558,2412
1126,17957,8263
1127,4717,6264
1128,7119,11691
1129,17303,4234
1130,9249,4352
1131,13620,16171
1132,6441,16596
1133,15505,7381
1134,15289,1388
1135,5936,11082
1136,11298,1022
1137,15850,11978
1138,17822,4151
1139,11071,17147
1140,1447,1531
1141,10622,16267
1142,9919,14127
1143,7931,4826
1144,18326,619
1145,12757,11643
1146,16251,12354
1147,10928,11970
1148,9553,10951
1149,9784,1646
1150,15285,15171
1151,10861,3474
1152,10451,11582
1153,10389,8141
1154,18791,6426
1155,14089,11807
1156,10976,7903
1157,2120,6434
1158,7050,9380
1159,16019,3168
1160,15440,4013
1161,17609,3796
1162,16204,11816
1163,14632,14958
1164,15572,9839
1165,13533,1544
1166,18303,4899
1167,7569,3643
1168,17748,10754
1169,3772,6109
1170,18606,344
1171,3532,7425
1172,14549,7526
1173,7361,11065
1174,12752,13124
1175,15877,465
1176,14326,2679
1177,4142,9848
1178,9006,8355
1179,4191,8579
1180,10090,7997
1181,6073,13470
1182,12238,15082
1183,13697,8245
1184,1761,6978
1185,10596,238
1186,13971,15260
1187,10552,15782
1188,16820,13641
1189,11618,3637
1190,11712,16645
1191,11492,9394
1192,13668,16795
1193,8380,7012
1194,10910,8505
1195,8394,9085
1196,5609,2340
1197,7082,743
1198,13759,13469
1199,4510,1503
1200,16849,7275
1201,9806,16141
1202,12749,17783
1203,10310,2356
1204,5722,13774
1205,14692,15407
1206,13338,4116
1207,14742,6161
1208,8678,3231
1209,8382,1541
1210,10253,12088
1211,10390,9145
1212,17231,10990
1213,11686,9222
1214,5779,1190
1215,7896,6930
1216,15112,17340
1217,19794,3434
1218,14567,15183
1219,18694,1741
1220,14905,6173
1221,14572,14473
1222,10972,503
1223,10276,3542
1224,8961,3180
1225,19521,3437
1226,14260,7379
1227,9714,3295
1228,18488,4933
1229,19430,6275
1230,9349,861
1231,15082,14844
1232,7490,14082
1233,9699,16279
1234,7718,16920
1235,7186,125
1236,19664,3556
1237,7506,8667
1238,14651,3000
1239,16234,3252
1240,7062,2552
1241,16575,2237
1242,13291,18820
1243,6573,12814
1244,8587,17831
1245,14160,3762
1246,12422,2088
1247,15540,15043
1248,14385,1801
1249,11132,14635
1250,4391,1031
1251,12264,11716
1252,14111,8161
1253,14093,2167
1254,8060,10550
1255,15029,5435
1256,4584,1230
1257,11258,9215
1258,2635,4517
1259,18529,1788
1260,7795,6345
1261,3574,1388
1262,4883,10006
1263,14115,5721
1264,14219,14285
1265,13524,12087
1266,6298,8545
1267,10258,4723
1268,16536,58
1269,17406,5359
1270,12980,8487
1271,16890,1968
1272,8396,15741
1273,8051,15043
1274,14318,5426
1275,12436,9026
1276,800,419
1277,16907,5357
1278,11423,2492
1279,10030,13247
1280,11247,15516
1281,6408,7317
1282,8330,5697
1283,10945,15466
1284,18278,9220
1285,10442,7805
1286,16008,3660
1287,9197,5861
1288,5816,336
1289,18047,2514
1290,9859,9038
1291,16879,10943
1292,7015,12252
1293,4269,1849
1294,15652,3477
1295,10363,8743
1296,7366,11925
1297,12417,17046
1298,4422,1240
1299,15632,11455
1300,15355,3147
1301,16882,13855
1302,6849,14471
1303,18682,11163
1304,9006,15023
1305,14341,8626
1306,10916,8253
1307,13552,5835
1308,10281,17645
1309,16221,13928
1310,14903,15253
1311,10901,11488
1312,9132,5440
1313,9335,3924
1314,13854,2020
1315,13197,11978
1316,16132,13432
1317,10066,3111
1318,6248,8981
1319,6304,3794
1320,19729,5459
1321,15343,5114
1322,16821,2445
1323,8412,5409
1324,8613,1626
1325,6612,16979
1326,16978,4253
1327,8073,18152
1328,14963,9060
1329,1411,9123
1330,16921,12926
1331,14882,1716
1332,18355,4171
1333,10986,10986
1334,12800,9926
1335,7550,9133
1336,6881,9090
1337,17955,4736
1338,16929,722
1339,13522,4614
1340,14348,669
1341,11145,1620
1342,16472,3008
1343,13383,11620
1344,9768,2540
1345,9664,2057
1346,16819,12519
1347,15189,2731
1348,7551,5782
1349,10825,3644
1350,9513,10210
1351,15618,12126
1352,7881,12568
1353,10617,10879
1354,15020,7387
1355,13858,5184
1356,567,17783
1357,6824,2536
1358,9124,16957
1359,12133,4674
1360,14689,3994
1361,16094,11900
1362,11455,16580
1363,14532,3510
1364,9718,8449
1365,2249,4467
1366,10048,1992
1367,13228,16315
1368,16415,13712
1369,13444,10365
1370,12847,14537
1371,16702,10333
1372,7208,750
1373,9345,2164
1374,10270,7886
1375,15332,1506
1376,10667,3897
1377,17516,4628
1378,13318,2715
1379,10766,4771
1380,3852,5972
1381,16484,14275
1382,9220,15928
1383,10069,4311
1384,15345,8054
1385,6713,2762
1386,9222,11678
1387,14587,664
1388,7728,3258
1389,15609,13608
1390,16826,12106
1391,17527,10962
1392,17924,3140
1393,15460,14267
1394,6976,1294
1395,10196,8255
1396,17055,10935
1397,16270,5029
1398,6356,12847
1399,5326,2886
1400,13405,10978
1401,12543,15355
1402,12946,15007
1403,15830,7366
1404,9169,4676
1405,12406,4497
1406,9952,4527
1407,17818,1758
1408,16767,9190
1409,15495,3239
1410,18294,5994
1411,13493,8853
1412,9618,8579
1413,9751,3063
1414,13070,14842
1415,1866,8061
1416,18905,4202
1417,15839,8919
1418,13811,15110
1419,18105,1129
1420,18212,455
1421,11037,101
1422,17650,10723
1423,12982,4115
1424,2534,4219
1425,11673,4786
1426,19651,1657
1427,14556,15282
1428,3909,1669
1429,15640,6263
1430,11660,3844
1431,7011,9076
1432,14249,5583
1433,9416,8010
1434,6387,7962
1435,17518,3146
1436,9376,8905
1437,6968,9315
1438,18159,5726
1439,11256,1246
1440,17043,180
1441,6763,2632
1442,16764,11406
1443,2789,5318
1444,13545,15438
1445,17439,5073
1446,18382,238
1447,19585,3602
1448,17568,8906
1449,9060,17707
1450,18479,5392
1451,3890,6022
1452,16843,2784
1453,17293,3400
1454,12209,4771
1455,8215,2101
1456,12767,9376
1457,15433,1891
1458,13031,2523
1459,13419,626
1460,12599,17387
1461,5113,8752
1462,9326,9420
1463,13172,19095
1464,8776,3516
1465,12681,5050
1466,13460,12886
1467,6004,11919
1468,5538,9383
1469,10070,5845
1470,11581,2018
1471,9642,5266
1472,7633,16121
1473,12513,14636
1474,16444,5095
1475,12657,3254
1476,15533,17159
1477,10351,3274
1478,16423,3382
1479,12880,15160
1480,14059,15697
1481,10976,2205
1482,9125,16540
1483,9872,464
1484,13342,7959
1485,13266,10263
1486,6624,9758
1487,15976,15210
1488,8088,10796
1489,14710,1867
1490,12298,7799
1491,7661,2438
1492,12566,4049
1493,19755,12136
1494,14538,6169
1495,11681,15384
1496,8520,13661
1497,13183,3885
1498,11471,15091
1499,17126,802
1500,18245,8906
1501,13591,2780
1502,13725,3281
1503,16379,13765
1504,6993,1413
1505,1373,3819
1506,7974,6193
1507,15214,6307
1508,19484,5822
1509,17729,10957
1510,10164,11873
1511,15749,2047
1512,10728,16152
1513,13788,3819
1514,12755,15680
1515,16999,13279
1516,7352,3036
1517,6874,7083
1518,11547,15278
1519,9165,12798
1520,6154,2759
1521,16257,7837
1522,7593,14715
1523,17815,1339
1524,14165,17392
1525,7335,2731
1526,9521,15225
1527,17304,11910
1528,8139,10323
1529,11035,7585
1530,9335,8131
1531,13833,14482
1532,8488,8722
1533,11487,13073
1534,16546,2320
1535,10705,7555
1536,14992,616
1537,8095,1391
1538,17550,8574
1539,15165,6352
1540,4753,1717
1541,11488,2864
1542,7345,6381
1543,11604,9309
1544,8779,11111
1545,14226,19209
1546,7675,7375
1547,13421,10507
1548,12947,15477
1549,9296,8103
1550,13297,11848
1551,4826,1937
1552,8694,4828
1553,14337,1024
1554,19581,1217
1555,12911,11624
1556,15945,14097
1557,15643,2064
1558,13156,14832
1559,17355,9069
1560,15881,17138
1561,14561,14697
1562,12862,4501
1563,7559,15367
1564,9251,15681
1565,17169,1752
1566,10085,11242
1567,12755,6244
1568,16155,738
1569,16223,6420
1570,2762,6925
1571,2889,666
1572,11128,7170
1573,11808,8751
1574,5675,9246
1575,13327,16485
1576,10331,2826
1577,6683,12370
1578,12466,14316
1579,4451,10324
1580,9158,1861
1581,6593,1878
1582,6773,7234
1583,8911,6635
1584,13523,3857
1585,16903,13450
1586,10452,11907
1587,16064,13920
1588,14316,4151
1589,3067,1932
1590,10595,2540
1591,13589,18607
1592,1920,6980
1593,10640,5991
1594,14327,12256
1595,11299,9244
1596,10853,9175
1597,10888,10705
1598,13772,15724
1599,10243,15055
1600,10656,7471
1601,9203,15819
1602,16184,18169
1603,3689,254
1604,6336,13797
1605,9418,18778
1606,15871,11776
1607,7154,6258
1608,7589,745
1609,13227,4997
1610,8246,9499
1611,2306,7765
1612,11410,7839
1613,14075,8483
1614,11430,2369
1615,12007,3531
1616,19230,937
1617,7006,1284
1618,9483,1844
1619,12107,7316
1620,5873,12702
1621,7767,10175
1622,7091,15568
1623,7984,1190
1624,14295,1659
1625,10543,5015
1626,9461,3515
1627,7992,16559
1628,17674,665
1629,12442,5743
1630,6957,12895
1631,15459,3489
1632,1903,7488
1633,17962,2948
1634,2678,2089
1635,6260,14721
1636,7593,11398
1637,14036,1840
1638,12942,12741
1639,18194,2761
1640,12026,7782
1641,19528,4132
1642,5123,14176
1643,15820,280
1644,8975,112
1645,17354,508
1646,18972,556
1647,15635,13769
1648,16743,11954
1649,17721,2474
1650,14776,14233
1651,11131,16060
1652,15900,8648
1653,7613,3126
1654,14518,4955
1655,9528,8726
1656,13661,3113
1657,19584,1397
1658,12179,8976
1659,17315,3327
1660,12141,1386
1661,6094,2440
1662,14300,6598
1663,15792,1391
1664,13375,4707
1665,7675,10357
1666,15389,3655
1667,5671,7507
1668,15419,2208
1669,5520,13766
1670,8096,1295
1671,12250,2094
1672,7895,17052
1673,4865,1629
1674,8895,90
1675,6438,7594
1676,7381,14366
1677,12140,2118
1678,14711,14766
